SV 1,CV 1,SEN 1,BP 1,SV 2,CV 2,SEN 2,BP 2,SV 3,CV 3,SEN 3,BP 3,SV 4,CV 4,SEN 4,BP 4,SV 5,CV 5,SEN 5,BP 5,Class
0.035306813832144956,180.8305033230204,2.0387245629663924,0.013854659478808363,0.1334302384553673,48.07297739786384,2.7144562025312475,0.024560908251534532,0.18840771790262134,3091.729742212461,2.2735567186404113,0.017230200509583186,0.06236265648501982,267.6818589510727,0.27271190908653026,0.0002479059511920665,0.05062100068961725,0.09056396840852957,0.5372267962665961,0.0009620421020895692,0.0
0.03383208917460918,44.39523372982519,1.708561797833615,0.00973061139005478,0.08499141010424095,1689.355097685461,2.572736258008904,0.022063239510912193,0.13716400175896606,1492.6042011467448,1.7990737930829581,0.010788888376526338,0.09489874182279567,22.639099275399236,0.5301286947672573,0.0009367881100521195,0.008756094590472545,0.6654582328961368,0.48865224558039483,0.0007959367237025414,0.0
0.02041251015314848,4833.140293766871,2.024327635146682,0.01365967458139519,0.11483428453749518,146864.39875281628,2.3071678640829605,0.017743411843523765,0.16556402963662437,21.475130247760923,2.616556898747518,0.022821233347944093,0.06465565518697597,7.643825048640787,0.5731564604262696,0.0010950277604278998,0.027588912762550735,0.5264552420315287,0.46957580884147376,0.0007350048008304146,0.0
0.06982076282099121,13.166985914975587,2.7551682163166658,0.025303173000671857,0.12690091054941,114.83126619992869,2.6366896193771283,0.023173773829770344,0.1398637598165744,6122.572841868434,1.519952438256007,0.007700851381867933,0.04232645736526878,12.746712866714262,0.8163989088801387,0.0022216905947356033,0.0022054778283646524,1.5106849949946668,0.4535500306796878,0.0006856921010984859,0.0
0.03017544224892011,25.894854083225425,1.8128031751433762,0.010954184506033022,0.09515025656713771,2599.0855774547717,2.902852284318695,0.02808850461524754,0.15040839831947725,87.93622481855778,1.5313906894635778,0.007817191479252443,0.05200590514166948,14.57556883931007,1.525027257958134,0.0077523604583843485,0.003362603579422967,3.990377297548355,0.153236634688254,7.827155403527137e-05,0.0
0.05879682214392426,1174.691821179771,3.0510525547105276,0.031029738972018783,0.23186952461914054,25388.013831031938,1.759646491308142,0.010321185914576854,0.23828527682427297,208.26575624731936,1.7041320647618128,0.009680220313831197,0.05040714627049808,30.24202381426742,2.9402892300521786,0.028817669187869436,0.0019197548610510916,0.26345188426328425,0.5464809600744904,0.0009954714657464563,0.0
0.03892164163217661,56.33060521905922,2.886354564048869,0.02777014223135245,0.07275424242214569,48.338355239684994,2.5100187884659526,0.02100064772817363,0.14642924009548147,13277.364650581854,1.0679790454363158,0.0038019308049702144,0.10424694298876254,9.02773982010277,0.7427070822309223,0.001838712699986567,0.014468568960699287,5.807227364456499,0.5254941671532096,0.0009204803990401513,0.0
0.03463431212827532,134.2233400050838,2.0644952078711594,0.014207134877743277,0.0682113405845184,40.58771283582638,2.4950805294550933,0.020751422828219693,0.1659085271526245,208.2791534187978,2.000961250534191,0.013346153087131178,0.041230293744786504,12.094898907858846,1.0547989365059451,0.003708669321513578,0.002309469848662529,1.3740819012852303,0.6336871996076089,0.001338531556488445,0.0
0.028135963406848045,97.65086867442622,2.2018913664954476,0.016161085299490632,0.16099744995383025,4601.046661973113,1.5595330816204465,0.008107144775561886,0.159212172754033,41.24080877027079,2.225800114493696,0.01651395383226717,0.05697826611833012,5.676245208976586,1.740273222347453,0.01009516962806529,0.005140518516500611,0.01604713538480808,0.5339875129398101,0.0009504755465854796,0.0
0.034929711930760506,93.26809628022053,2.0492901137484894,0.013998633234357651,0.08082027909808723,113.85608500516851,2.0549916100879053,0.014076635058438942,0.17932805965325438,299.082268705405,1.3273809067255218,0.005873133571798229,0.1256441495328172,26.97995813862626,1.264571774305491,0.005330472574567124,0.04334489390045836,41.03127017704426,1.17837588142931,0.004628565726447677,0.0
